"Time, GMT-04:00",Date,Time,Pulaski,Sombrero,Molasses,Fowey
01/04/2010 18:45,1/4/2010,18:45,22.298,21.557,22.848,22.321
01/04/2010 19:00,1/4/2010,19:00,22.298,21.509,22.848,22.298
01/04/2010 19:15,1/4/2010,19:15,22.298,21.485,22.896,22.274
01/04/2010 19:30,1/4/2010,19:30,22.298,21.461,22.92,22.298
01/04/2010 19:45,1/4/2010,19:45,22.298,21.437,22.944,22.369
01/04/2010 20:00,1/4/2010,20:00,22.298,21.413,22.92,22.609
01/04/2010 20:15,1/4/2010,20:15,22.298,21.39,22.92,22.824
01/04/2010 20:30,1/4/2010,20:30,22.298,21.366,22.92,23.016
01/04/2010 20:45,1/4/2010,20:45,22.298,21.366,22.92,23.136
01/04/2010 21:00,1/4/2010,21:00,22.298,21.318,22.896,23.16
01/04/2010 21:15,1/4/2010,21:15,22.25,21.246,22.992,23.16
01/04/2010 21:30,1/4/2010,21:30,22.25,21.223,23.112,23.16
01/04/2010 21:45,1/4/2010,21:45,22.226,21.175,23.136,23.16
01/04/2010 22:00,1/4/2010,22:00,22.202,21.127,23.112,23.16
01/04/2010 22:15,1/4/2010,22:15,22.154,21.032,23.112,23.136
01/04/2010 22:30,1/4/2010,22:30,22.154,21.032,23.136,23.16
01/04/2010 22:45,1/4/2010,22:45,22.106,21.056,23.136,23.184
01/04/2010 23:00,1/4/2010,23:00,22.106,21.079,23.16,23.184
01/04/2010 23:15,1/4/2010,23:15,22.058,21.056,23.136,23.16
01/04/2010 23:30,1/4/2010,23:30,22.058,21.032,23.088,23.16
01/04/2010 23:45,1/4/2010,23:45,22.034,21.032,23.064,23.16
01/05/2010 00:00,1/5/2010,00:00,22.034,21.151,23.064,23.136
01/05/2010 00:15,1/5/2010,00:15,22.034,21.151,23.04,23.112
01/05/2010 00:30,1/5/2010,00:30,22.011,21.079,22.992,23.112
01/05/2010 00:45,1/5/2010,00:45,21.987,21.056,22.968,23.088
01/05/2010 01:00,1/5/2010,01:00,21.963,21.056,22.968,23.088
01/05/2010 01:15,1/5/2010,01:15,21.963,21.032,22.944,23.088
01/05/2010 01:30,1/5/2010,01:30,21.939,20.889,22.92,23.064
01/05/2010 01:45,1/5/2010,01:45,21.915,20.722,22.92,23.016
01/05/2010 02:00,1/5/2010,02:00,21.915,20.579,22.872,23.016
01/05/2010 02:15,1/5/2010,02:15,21.915,20.555,22.824,22.944
01/05/2010 02:30,1/5/2010,02:30,21.891,20.531,22.8,22.92
01/05/2010 02:45,1/5/2010,02:45,21.915,20.531,22.753,22.872
01/05/2010 03:00,1/5/2010,03:00,21.963,21.772,22.729,22.776
01/05/2010 03:15,1/5/2010,03:15,22.011,21.939,22.681,22.753
01/05/2010 03:30,1/5/2010,03:30,22.034,21.127,22.657,22.633
01/05/2010 03:45,1/5/2010,03:45,22.082,21.628,22.633,22.633
01/05/2010 04:00,1/5/2010,04:00,22.106,21.223,22.585,22.441
01/05/2010 04:15,1/5/2010,04:15,22.106,20.936,22.561,22.154
01/05/2010 04:30,1/5/2010,04:30,22.106,21.032,22.561,22.058
01/05/2010 04:45,1/5/2010,04:45,22.106,20.96,22.513,22.226
01/05/2010 05:00,1/5/2010,05:00,22.106,20.817,22.441,22.298
01/05/2010 05:15,1/5/2010,05:15,22.106,20.722,22.369,22.274
01/05/2010 05:30,1/5/2010,05:30,22.13,20.674,22.298,22.25
01/05/2010 05:45,1/5/2010,05:45,22.13,20.674,22.202,22.154
01/05/2010 06:00,1/5/2010,06:00,22.13,20.674,22.106,22.011
01/05/2010 06:15,1/5/2010,06:15,22.13,20.627,21.915,21.891
01/05/2010 06:30,1/5/2010,06:30,22.154,20.579,21.963,21.867
01/05/2010 06:45,1/5/2010,06:45,22.154,20.507,21.939,21.843
01/05/2010 07:00,1/5/2010,07:00,22.154,20.865,22.345,21.819
01/05/2010 07:15,1/5/2010,07:15,22.154,21.795,22.537,21.795
01/05/2010 07:30,1/5/2010,07:30,22.154,21.987,22.585,21.772
01/05/2010 07:45,1/5/2010,07:45,22.13,22.13,22.657,21.748
01/05/2010 08:00,1/5/2010,08:00,22.13,22.274,22.705,21.891
01/05/2010 08:15,1/5/2010,08:15,22.13,22.441,22.729,22.321
01/05/2010 08:30,1/5/2010,08:30,22.13,22.561,22.824,22.609
01/05/2010 08:45,1/5/2010,08:45,22.106,22.8,22.992,22.8
01/05/2010 09:00,1/5/2010,09:00,22.106,23.04,23.088,22.872
01/05/2010 09:15,1/5/2010,09:15,22.082,23.112,23.136,22.92
01/05/2010 09:30,1/5/2010,09:30,22.058,23.136,23.184,23.016
01/05/2010 09:45,1/5/2010,09:45,22.058,23.16,23.208,22.944
01/05/2010 10:00,1/5/2010,10:00,22.058,23.16,23.256,22.848
01/05/2010 10:15,1/5/2010,10:15,22.034,23.208,23.256,22.824
01/05/2010 10:30,1/5/2010,10:30,22.011,23.208,23.256,22.872
01/05/2010 10:45,1/5/2010,10:45,21.987,23.184,23.28,23.016
01/05/2010 11:00,1/5/2010,11:00,21.963,23.208,23.28,23.112
01/05/2010 11:15,1/5/2010,11:15,21.939,23.208,23.304,23.184
01/05/2010 11:30,1/5/2010,11:30,21.939,23.208,23.304,23.184
01/05/2010 11:45,1/5/2010,11:45,21.939,23.232,23.304,23.208
01/05/2010 12:00,1/5/2010,12:00,21.939,23.28,23.28,23.256
01/05/2010 12:15,1/5/2010,12:15,21.939,23.304,23.256,23.256
01/05/2010 12:30,1/5/2010,12:30,21.939,23.304,23.256,23.304
01/05/2010 12:45,1/5/2010,12:45,21.915,23.328,23.232,23.328
01/05/2010 13:00,1/5/2010,13:00,21.891,23.352,23.232,23.352
01/05/2010 13:15,1/5/2010,13:15,21.915,23.328,23.28,23.352
01/05/2010 13:30,1/5/2010,13:30,21.891,23.256,23.304,23.352
01/05/2010 13:45,1/5/2010,13:45,21.939,23.016,23.328,23.352
01/05/2010 14:00,1/5/2010,14:00,21.939,23.016,23.352,23.328
01/05/2010 14:15,1/5/2010,14:15,21.963,23.04,23.4,23.28
01/05/2010 14:30,1/5/2010,14:30,21.987,23.016,23.352,23.256
01/05/2010 14:45,1/5/2010,14:45,22.011,22.992,22.25,23.256
01/05/2010 15:00,1/5/2010,15:00,21.987,22.944,21.724,23.28
01/05/2010 15:15,1/5/2010,15:15,22.011,22.992,21.7,23.256
01/05/2010 15:30,1/5/2010,15:30,22.011,23.112,21.557,23.208
01/05/2010 15:45,1/5/2010,15:45,22.034,23.088,21.175,23.136
01/05/2010 16:00,1/5/2010,16:00,22.034,23.064,20.46,23.04
01/05/2010 16:15,1/5/2010,16:15,22.034,23.04,20.555,22.92
01/05/2010 16:30,1/5/2010,16:30,22.058,23.016,20.698,22.8
01/05/2010 16:45,1/5/2010,16:45,22.034,22.944,20.722,22.776
01/05/2010 17:00,1/5/2010,17:00,22.034,22.896,20.817,22.681
01/05/2010 17:15,1/5/2010,17:15,22.058,22.824,21.175,22.489
01/05/2010 17:30,1/5/2010,17:30,22.034,22.681,21.151,22.393
01/05/2010 17:45,1/5/2010,17:45,22.034,22.537,21.39,22.082
01/05/2010 18:00,1/5/2010,18:00,22.058,22.489,22.537,21.915
01/05/2010 18:15,1/5/2010,18:15,22.058,22.465,22.992,21.724
01/05/2010 18:30,1/5/2010,18:30,22.058,22.393,23.04,21.533
01/05/2010 18:45,1/5/2010,18:45,22.082,22.345,23.016,21.318
01/05/2010 19:00,1/5/2010,19:00,22.082,22.274,22.992,21.27
01/05/2010 19:15,1/5/2010,19:15,22.082,22.226,23.016,21.223
01/05/2010 19:30,1/5/2010,19:30,22.106,22.058,22.992,21.103
01/05/2010 19:45,1/5/2010,19:45,22.106,21.915,22.968,21.151
01/05/2010 20:00,1/5/2010,20:00,22.13,21.032,22.968,21.223
01/05/2010 20:15,1/5/2010,20:15,22.13,20.293,22.896,21.437
01/05/2010 20:30,1/5/2010,20:30,22.13,19.936,22.776,21.915
01/05/2010 20:45,1/5/2010,20:45,22.13,19.746,21.461,22.441
01/05/2010 21:00,1/5/2010,21:00,22.13,19.674,22.082,22.896
01/05/2010 21:15,1/5/2010,21:15,22.13,19.389,22.585,22.992
01/05/2010 21:30,1/5/2010,21:30,22.106,19.246,22.657,22.992
01/05/2010 21:45,1/5/2010,21:45,22.106,19.246,22.705,22.92
01/05/2010 22:00,1/5/2010,22:00,22.106,19.246,22.753,22.896
01/05/2010 22:15,1/5/2010,22:15,22.082,19.175,22.824,22.968
01/05/2010 22:30,1/5/2010,22:30,22.058,19.151,22.92,22.92
01/05/2010 22:45,1/5/2010,22:45,22.058,19.103,22.992,22.657
01/05/2010 23:00,1/5/2010,23:00,22.034,19.056,23.088,22.489
01/05/2010 23:15,1/5/2010,23:15,22.011,19.46,23.184,22.537
01/05/2010 23:30,1/5/2010,23:30,21.987,20.198,23.16,22.585
01/05/2010 23:45,1/5/2010,23:45,21.987,20.698,23.136,22.585
01/06/2010 00:00,1/6/2010,00:00,21.963,21.151,23.112,22.537
01/06/2010 00:15,1/6/2010,00:15,21.939,21.485,23.112,22.489
01/06/2010 00:30,1/6/2010,00:30,21.939,21.652,23.088,23.088
01/06/2010 00:45,1/6/2010,00:45,21.891,21.724,23.064,23.569
01/06/2010 01:00,1/6/2010,01:00,21.843,21.652,23.064,23.665
01/06/2010 01:15,1/6/2010,01:15,21.819,21.557,23.04,23.641
01/06/2010 01:30,1/6/2010,01:30,21.795,21.676,23.04,23.4
01/06/2010 01:45,1/6/2010,01:45,21.748,22.082,23.016,23.352
01/06/2010 02:00,1/6/2010,02:00,21.748,22.25,23.016,23.208
01/06/2010 02:15,1/6/2010,02:15,21.724,22.082,23.04,23.16
01/06/2010 02:30,1/6/2010,02:30,21.724,21.867,23.016,23.136
01/06/2010 02:45,1/6/2010,02:45,21.724,21.581,22.968,23.088
01/06/2010 03:00,1/6/2010,03:00,21.7,21.604,22.872,23.064
01/06/2010 03:15,1/6/2010,03:15,21.676,21.795,22.8,22.968
01/06/2010 03:30,1/6/2010,03:30,21.676,21.867,22.776,22.896
01/06/2010 03:45,1/6/2010,03:45,21.676,21.867,22.729,22.824
01/06/2010 04:00,1/6/2010,04:00,21.7,21.748,22.705,22.8
01/06/2010 04:15,1/6/2010,04:15,21.724,21.223,22.681,22.729
01/06/2010 04:30,1/6/2010,04:30,21.748,20.96,22.633,22.657
01/06/2010 04:45,1/6/2010,04:45,21.772,21.557,22.609,22.585
01/06/2010 05:00,1/6/2010,05:00,21.795,21.819,22.561,22.489
01/06/2010 05:15,1/6/2010,05:15,21.843,22.011,22.537,22.226
01/06/2010 05:30,1/6/2010,05:30,21.867,22.13,22.513,22.154
01/06/2010 05:45,1/6/2010,05:45,21.867,22.178,22.513,22.106
01/06/2010 06:00,1/6/2010,06:00,21.867,22.202,22.489,22.106
01/06/2010 06:15,1/6/2010,06:15,21.867,22.202,22.465,22.154
01/06/2010 06:30,1/6/2010,06:30,21.867,22.226,22.441,22.13
01/06/2010 06:45,1/6/2010,06:45,21.843,22.226,22.417,21.819
01/06/2010 07:00,1/6/2010,07:00,21.843,22.25,22.369,21.485
01/06/2010 07:15,1/6/2010,07:15,21.843,22.202,22.321,21.103
01/06/2010 07:30,1/6/2010,07:30,21.843,22.154,22.345,21.151
01/06/2010 07:45,1/6/2010,07:45,21.843,22.106,22.465,21.199
01/06/2010 08:00,1/6/2010,08:00,21.843,22.034,22.681,21.199
01/06/2010 08:15,1/6/2010,08:15,21.819,21.819,22.681,21.151
01/06/2010 08:30,1/6/2010,08:30,21.819,21.509,22.633,21.103
01/06/2010 08:45,1/6/2010,08:45,21.843,21.079,22.537,21.151
01/06/2010 09:00,1/6/2010,09:00,21.843,20.913,22.633,21.151
01/06/2010 09:15,1/6/2010,09:15,21.843,20.96,22.657,21.175
01/06/2010 09:30,1/6/2010,09:30,21.843,21.127,22.776,21.175
01/06/2010 09:45,1/6/2010,09:45,21.819,21.628,22.92,21.151
01/06/2010 10:00,1/6/2010,10:00,21.867,22.034,22.992,21.127
01/06/2010 10:15,1/6/2010,10:15,21.867,22.417,23.016,21.103
01/06/2010 10:30,1/6/2010,10:30,21.867,22.585,23.04,21.676
01/06/2010 10:45,1/6/2010,10:45,21.843,22.753,23.064,22.872
01/06/2010 11:00,1/6/2010,11:00,21.843,22.848,23.112,23.4
01/06/2010 11:15,1/6/2010,11:15,21.843,22.92,23.136,23.521
01/06/2010 11:30,1/6/2010,11:30,21.819,23.016,23.16,23.545
01/06/2010 11:45,1/6/2010,11:45,21.819,23.064,23.184,23.545
01/06/2010 12:00,1/6/2010,12:00,21.795,23.088,23.184,23.545
01/06/2010 12:15,1/6/2010,12:15,21.795,23.112,23.208,23.545
01/06/2010 12:30,1/6/2010,12:30,21.795,23.184,23.208,23.545
01/06/2010 12:45,1/6/2010,12:45,21.772,23.28,23.208,23.545
01/06/2010 13:00,1/6/2010,13:00,21.772,23.304,23.232,23.545
01/06/2010 13:15,1/6/2010,13:15,21.748,23.328,23.256,23.545
01/06/2010 13:30,1/6/2010,13:30,21.748,23.352,23.28,23.521
01/06/2010 13:45,1/6/2010,13:45,21.724,23.376,23.256,23.497
01/06/2010 14:00,1/6/2010,14:00,21.724,23.376,23.256,23.472
01/06/2010 14:15,1/6/2010,14:15,21.724,23.376,23.256,23.497
01/06/2010 14:30,1/6/2010,14:30,21.748,23.376,23.256,23.472
01/06/2010 14:45,1/6/2010,14:45,21.795,23.376,23.256,23.424
01/06/2010 15:00,1/6/2010,15:00,21.843,23.376,23.256,23.352
01/06/2010 15:15,1/6/2010,15:15,21.843,23.376,23.28,23.304
01/06/2010 15:30,1/6/2010,15:30,21.843,23.352,23.28,23.256
01/06/2010 15:45,1/6/2010,15:45,21.867,23.352,23.256,23.28
01/06/2010 16:00,1/6/2010,16:00,21.843,23.304,23.256,23.28
01/06/2010 16:15,1/6/2010,16:15,21.843,23.28,23.208,23.232
01/06/2010 16:30,1/6/2010,16:30,21.843,23.256,23.136,23.16
01/06/2010 16:45,1/6/2010,16:45,21.843,23.232,23.016,23.064
01/06/2010 17:00,1/6/2010,17:00,21.843,23.16,22.944,22.896
01/06/2010 17:15,1/6/2010,17:15,21.843,23.136,22.872,22.489
01/06/2010 17:30,1/6/2010,17:30,21.795,23.088,22.705,22.25
01/06/2010 17:45,1/6/2010,17:45,21.819,23.064,22.585,22.393
01/06/2010 18:00,1/6/2010,18:00,21.843,23.016,22.465,22.417
01/06/2010 18:15,1/6/2010,18:15,21.867,22.992,22.441,22.369
01/06/2010 18:30,1/6/2010,18:30,21.867,22.968,22.465,22.226
01/06/2010 18:45,1/6/2010,18:45,21.843,22.92,22.537,22.034
01/06/2010 19:00,1/6/2010,19:00,21.843,22.872,22.513,21.772
01/06/2010 19:15,1/6/2010,19:15,21.843,22.8,22.561,21.652
01/06/2010 19:30,1/6/2010,19:30,21.843,22.753,22.681,21.604
01/06/2010 19:45,1/6/2010,19:45,21.843,22.705,22.681,21.485
01/06/2010 20:00,1/6/2010,20:00,21.843,22.657,22.537,21.342
01/06/2010 20:15,1/6/2010,20:15,21.867,22.561,22.729,21.127
01/06/2010 20:30,1/6/2010,20:30,21.867,22.513,22.872,21.032
01/06/2010 20:45,1/6/2010,20:45,21.891,22.489,22.92,21.032
01/06/2010 21:00,1/6/2010,21:00,21.915,22.441,22.968,21.032
01/06/2010 21:15,1/6/2010,21:15,21.939,22.417,22.992,22.011
01/06/2010 21:30,1/6/2010,21:30,21.963,22.417,22.992,23.545
01/06/2010 21:45,1/6/2010,21:45,21.939,22.489,22.992,23.689
01/06/2010 22:00,1/6/2010,22:00,21.963,22.537,22.992,23.689
01/06/2010 22:15,1/6/2010,22:15,21.939,22.585,23.016,23.665
01/06/2010 22:30,1/6/2010,22:30,21.939,22.537,22.992,23.641
01/06/2010 22:45,1/6/2010,22:45,21.939,22.513,23.016,23.617
01/06/2010 23:00,1/6/2010,23:00,21.939,22.465,23.256,23.593
01/06/2010 23:15,1/6/2010,23:15,21.915,22.441,23.424,23.545
01/06/2010 23:30,1/6/2010,23:30,21.891,22.465,23.472,23.472
01/06/2010 23:45,1/6/2010,23:45,21.867,22.561,23.472,23.424
01/07/2010 00:00,1/7/2010,00:00,21.843,22.824,23.448,23.376
01/07/2010 00:15,1/7/2010,00:15,21.819,22.944,23.448,23.328
01/07/2010 00:30,1/7/2010,00:30,21.772,22.992,23.424,23.28
01/07/2010 00:45,1/7/2010,00:45,21.748,23.04,23.4,23.28
01/07/2010 01:00,1/7/2010,01:00,21.7,23.088,23.424,23.256
01/07/2010 01:15,1/7/2010,01:15,21.604,23.112,23.424,23.28
01/07/2010 01:30,1/7/2010,01:30,21.461,23.112,23.424,23.28
01/07/2010 01:45,1/7/2010,01:45,21.437,23.136,23.4,23.256
01/07/2010 02:00,1/7/2010,02:00,21.461,23.16,23.424,23.16
01/07/2010 02:15,1/7/2010,02:15,21.485,23.16,23.424,22.992
01/07/2010 02:30,1/7/2010,02:30,21.485,23.16,23.424,23.04
01/07/2010 02:45,1/7/2010,02:45,21.485,23.184,23.448,23.112
01/07/2010 03:00,1/7/2010,03:00,21.485,23.16,23.497,23.16
01/07/2010 03:15,1/7/2010,03:15,21.533,23.16,23.497,23.04
01/07/2010 03:30,1/7/2010,03:30,21.557,23.16,23.497,22.992
01/07/2010 03:45,1/7/2010,03:45,21.581,23.136,23.448,23.016
01/07/2010 04:00,1/7/2010,04:00,21.581,23.112,23.256,23.04
01/07/2010 04:15,1/7/2010,04:15,21.581,23.112,23.088,23.016
01/07/2010 04:30,1/7/2010,04:30,21.533,23.112,22.992,22.968
01/07/2010 04:45,1/7/2010,04:45,21.485,23.088,22.944,22.896
01/07/2010 05:00,1/7/2010,05:00,21.461,23.088,22.92,22.848
01/07/2010 05:15,1/7/2010,05:15,21.437,23.088,22.92,22.848
01/07/2010 05:30,1/7/2010,05:30,21.437,23.064,22.944,22.824
01/07/2010 05:45,1/7/2010,05:45,21.437,23.04,22.992,22.681
01/07/2010 06:00,1/7/2010,06:00,21.437,23.016,22.992,22.489
01/07/2010 06:15,1/7/2010,06:15,21.437,22.992,22.992,22.202
01/07/2010 06:30,1/7/2010,06:30,21.437,22.944,22.896,21.867
01/07/2010 06:45,1/7/2010,06:45,21.413,22.896,22.848,21.437
01/07/2010 07:00,1/7/2010,07:00,21.366,22.872,22.729,21.246
01/07/2010 07:15,1/7/2010,07:15,21.366,22.824,22.585,21.175
01/07/2010 07:30,1/7/2010,07:30,21.294,22.776,22.417,21.103
01/07/2010 07:45,1/7/2010,07:45,21.294,22.729,22.154,20.817
01/07/2010 08:00,1/7/2010,08:00,21.342,22.681,21.915,20.603
01/07/2010 08:15,1/7/2010,08:15,21.437,22.633,21.461,20.555
01/07/2010 08:30,1/7/2010,08:30,21.461,22.585,21.079,20.603
01/07/2010 08:45,1/7/2010,08:45,21.485,22.561,20.412,20.603
01/07/2010 09:00,1/7/2010,09:00,21.509,22.513,20.126,20.603
01/07/2010 09:15,1/7/2010,09:15,21.509,22.393,19.936,20.603
01/07/2010 09:30,1/7/2010,09:30,21.509,22.298,19.698,20.603
01/07/2010 09:45,1/7/2010,09:45,21.533,22.298,19.27,20.555
01/07/2010 10:00,1/7/2010,10:00,21.533,22.345,19.08,20.412
01/07/2010 10:15,1/7/2010,10:15,21.509,22.417,19.579,20.317
01/07/2010 10:30,1/7/2010,10:30,21.509,22.513,20.841,20.269
01/07/2010 10:45,1/7/2010,10:45,21.509,22.489,22.489,20.341
01/07/2010 11:00,1/7/2010,11:00,21.485,22.681,22.92,20.722
01/07/2010 11:15,1/7/2010,11:15,21.485,22.776,23.064,22.274
01/07/2010 11:30,1/7/2010,11:30,21.485,22.848,23.112,22.681
01/07/2010 11:45,1/7/2010,11:45,21.485,22.92,23.088,22.872
01/07/2010 12:00,1/7/2010,12:00,21.485,22.992,23.112,22.968
01/07/2010 12:15,1/7/2010,12:15,21.461,23.04,23.136,22.92
01/07/2010 12:30,1/7/2010,12:30,21.461,23.088,23.112,23.016
01/07/2010 12:45,1/7/2010,12:45,21.461,23.088,23.088,23.136
01/07/2010 13:00,1/7/2010,13:00,21.437,23.112,23.088,23.304
01/07/2010 13:15,1/7/2010,13:15,21.413,23.112,23.112,23.16
01/07/2010 13:30,1/7/2010,13:30,21.318,23.112,23.088,22.968
01/07/2010 13:45,1/7/2010,13:45,21.294,23.088,23.088,22.896
01/07/2010 14:00,1/7/2010,14:00,21.294,23.064,23.088,22.8
01/07/2010 14:15,1/7/2010,14:15,21.294,23.04,23.088,22.729
01/07/2010 14:30,1/7/2010,14:30,21.342,23.016,23.088,22.753
01/07/2010 14:45,1/7/2010,14:45,21.39,23.016,23.088,22.729
01/07/2010 15:00,1/7/2010,15:00,21.437,23.04,23.088,22.8
01/07/2010 15:15,1/7/2010,15:15,21.437,23.064,23.088,22.848
01/07/2010 15:30,1/7/2010,15:30,21.461,23.064,23.088,22.968
01/07/2010 15:45,1/7/2010,15:45,21.461,23.064,23.088,22.968
01/07/2010 16:00,1/7/2010,16:00,21.461,23.064,23.064,23.016
01/07/2010 16:15,1/7/2010,16:15,21.461,23.064,23.04,23.184
01/07/2010 16:30,1/7/2010,16:30,21.461,23.016,23.04,23.328
01/07/2010 16:45,1/7/2010,16:45,21.437,22.992,23.04,23.376
01/07/2010 17:00,1/7/2010,17:00,21.413,22.944,23.016,23.4
01/07/2010 17:15,1/7/2010,17:15,21.437,22.872,22.992,23.352
01/07/2010 17:30,1/7/2010,17:30,21.461,22.8,22.944,23.352
01/07/2010 17:45,1/7/2010,17:45,21.461,22.729,22.92,23.352
01/07/2010 18:00,1/7/2010,18:00,21.485,22.609,22.872,23.208
01/07/2010 18:15,1/7/2010,18:15,21.485,22.585,22.896,23.064
01/07/2010 18:30,1/7/2010,18:30,21.485,22.537,22.944,23.016
01/07/2010 18:45,1/7/2010,18:45,21.485,22.489,22.992,23.184
01/07/2010 19:00,1/7/2010,19:00,21.485,22.417,23.016,23.641
01/07/2010 19:15,1/7/2010,19:15,21.485,22.321,23.304,23.713
01/07/2010 19:30,1/7/2010,19:30,21.485,22.226,23.545,23.665
01/07/2010 19:45,1/7/2010,19:45,21.485,22.13,23.569,23.665
01/07/2010 20:00,1/7/2010,20:00,21.485,22.058,23.545,23.665
01/07/2010 20:15,1/7/2010,20:15,21.509,21.963,23.545,23.737
01/07/2010 20:30,1/7/2010,20:30,21.509,21.963,23.545,23.737
01/07/2010 20:45,1/7/2010,20:45,21.533,21.867,23.497,23.761
01/07/2010 21:00,1/7/2010,21:00,21.533,21.748,23.448,23.737
01/07/2010 21:15,1/7/2010,21:15,21.533,21.581,23.4,23.641
01/07/2010 21:30,1/7/2010,21:30,21.533,21.533,23.4,23.665
01/07/2010 21:45,1/7/2010,21:45,21.581,21.533,23.472,23.665
01/07/2010 22:00,1/7/2010,22:00,21.581,21.509,23.545,23.689
01/07/2010 22:15,1/7/2010,22:15,21.581,21.509,23.545,24.219
01/07/2010 22:30,1/7/2010,22:30,21.604,21.509,23.545,24.195
01/07/2010 22:45,1/7/2010,22:45,21.581,21.533,23.545,24.098
01/07/2010 23:00,1/7/2010,23:00,21.604,21.533,23.545,24.026
01/07/2010 23:15,1/7/2010,23:15,21.581,21.485,23.545,23.881
01/07/2010 23:30,1/7/2010,23:30,21.581,21.39,23.545,23.665
01/07/2010 23:45,1/7/2010,23:45,21.557,21.413,23.569,23.448
01/08/2010 00:00,1/8/2010,00:00,21.557,21.891,23.593,23.304
01/08/2010 00:15,1/8/2010,00:15,21.509,22.681,23.593,22.992
01/08/2010 00:30,1/8/2010,00:30,21.461,22.944,23.593,23.04
01/08/2010 00:45,1/8/2010,00:45,21.437,23.04,23.569,23.16
01/08/2010 01:00,1/8/2010,01:00,21.39,23.064,23.569,23.112
01/08/2010 01:15,1/8/2010,01:15,21.246,23.088,23.545,23.497
01/08/2010 01:30,1/8/2010,01:30,21.151,23.112,23.521,23.833
01/08/2010 01:45,1/8/2010,01:45,21.151,23.112,23.497,24.074
01/08/2010 02:00,1/8/2010,02:00,21.151,23.112,23.472,24.098
01/08/2010 02:15,1/8/2010,02:15,21.175,23.112,23.424,24.098
01/08/2010 02:30,1/8/2010,02:30,21.199,23.112,23.424,24.122
01/08/2010 02:45,1/8/2010,02:45,21.246,23.112,23.424,24.171
01/08/2010 03:00,1/8/2010,03:00,21.318,23.112,23.424,24.195
01/08/2010 03:15,1/8/2010,03:15,21.366,23.112,23.424,24.219
01/08/2010 03:30,1/8/2010,03:30,21.39,23.112,23.424,24.219
01/08/2010 03:45,1/8/2010,03:45,21.39,23.112,23.4,24.243
01/08/2010 04:00,1/8/2010,04:00,21.39,23.088,23.4,24.219
01/08/2010 04:15,1/8/2010,04:15,21.39,23.088,23.376,24.219
01/08/2010 04:30,1/8/2010,04:30,21.39,23.088,23.352,24.219
01/08/2010 04:45,1/8/2010,04:45,21.39,23.088,23.328,24.195
01/08/2010 05:00,1/8/2010,05:00,21.366,23.088,23.304,24.171
01/08/2010 05:15,1/8/2010,05:15,21.366,23.064,23.304,24.098
01/08/2010 05:30,1/8/2010,05:30,21.366,23.064,23.28,24.026
01/08/2010 05:45,1/8/2010,05:45,21.342,23.04,23.256,24.026
01/08/2010 06:00,1/8/2010,06:00,21.342,23.016,23.256,24.026
01/08/2010 06:15,1/8/2010,06:15,21.342,23.016,23.256,24.026
01/08/2010 06:30,1/8/2010,06:30,21.318,22.992,23.232,24.026
01/08/2010 06:45,1/8/2010,06:45,21.318,22.968,23.232,24.05
01/08/2010 07:00,1/8/2010,07:00,21.318,22.944,23.232,24.026
01/08/2010 07:15,1/8/2010,07:15,21.318,22.92,23.232,24.026
01/08/2010 07:30,1/8/2010,07:30,21.294,22.872,23.256,24.002
01/08/2010 07:45,1/8/2010,07:45,21.27,22.848,23.28,23.954
01/08/2010 08:00,1/8/2010,08:00,21.127,22.824,23.304,23.93
01/08/2010 08:15,1/8/2010,08:15,20.841,22.8,23.304,23.905
01/08/2010 08:30,1/8/2010,08:30,20.817,22.776,23.328,23.905
01/08/2010 08:45,1/8/2010,08:45,20.841,22.753,23.352,23.881
01/08/2010 09:00,1/8/2010,09:00,20.865,22.753,23.352,23.833
01/08/2010 09:15,1/8/2010,09:15,20.936,22.729,23.376,23.785
01/08/2010 09:30,1/8/2010,09:30,21.032,22.729,23.4,23.785
01/08/2010 09:45,1/8/2010,09:45,21.151,22.753,23.4,23.761
01/08/2010 10:00,1/8/2010,10:00,21.223,22.776,23.448,23.785
01/08/2010 10:15,1/8/2010,10:15,21.27,22.776,23.448,23.737
01/08/2010 10:30,1/8/2010,10:30,21.294,22.753,23.472,23.761
01/08/2010 10:45,1/8/2010,10:45,21.342,22.753,23.497,23.809
01/08/2010 11:00,1/8/2010,11:00,21.366,22.8,23.521,23.833
01/08/2010 11:15,1/8/2010,11:15,21.39,22.848,23.521,23.833
01/08/2010 11:30,1/8/2010,11:30,21.413,22.824,23.497,23.857
01/08/2010 11:45,1/8/2010,11:45,21.437,22.824,23.545,23.905
01/08/2010 12:00,1/8/2010,12:00,21.461,22.92,23.593,24.026
01/08/2010 12:15,1/8/2010,12:15,21.485,22.992,23.641,23.978
01/08/2010 12:30,1/8/2010,12:30,21.533,23.088,23.689,24.026
01/08/2010 12:45,1/8/2010,12:45,21.557,23.16,23.713,23.978
01/08/2010 13:00,1/8/2010,13:00,21.581,23.184,23.713,24.002
01/08/2010 13:15,1/8/2010,13:15,21.604,23.208,23.689,23.954
01/08/2010 13:30,1/8/2010,13:30,21.604,23.256,23.713,23.905
01/08/2010 13:45,1/8/2010,13:45,21.652,23.256,23.713,23.905
01/08/2010 14:00,1/8/2010,14:00,21.676,23.256,23.713,23.978
01/08/2010 14:15,1/8/2010,14:15,21.676,23.256,23.737,23.978
